"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","42,5","159","374","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2009","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","26,2","53","202","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","39,8","121","304","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2009","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","21,4","1088","5085","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2009","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","25,9","36","139","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Mütter über 35 Jahre","gesamt","43,7","250","572","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Mütter über 35 Jahre","gesamt","-88888888","0","0","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2009","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","38,2","255","667","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","-88888888","0","0","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2009","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","18,6","114","613","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,4","3453","12621","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Mütter über 35 Jahre","gesamt","29,1","157","540","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,6","124","449","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Mütter über 35 Jahre","gesamt","22,4","209","933","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,5","155","564","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Mütter über 35 Jahre","gesamt","18,5","71","384","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Mütter über 35 Jahre","gesamt","31,2","125","401","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Mütter über 35 Jahre","gesamt","29","115","397","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Mütter über 35 Jahre","gesamt","25,1","116","463","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","25","25 Laim"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,8","145","522","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Mütter über 35 Jahre","gesamt","29,7","208","701","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Mütter über 35 Jahre","gesamt","21,6","100","462","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","gesamt","21,6","105","485","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Mütter über 35 Jahre","gesamt","36,6","70","191","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Mütter über 35 Jahre","gesamt","23,7","227","956","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","gesamt","28,8","225","782","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Mütter über 35 Jahre","gesamt","19,3","90","467","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","33,3","64","192","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","13,5","10","74","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","19,1","26","136","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","19,6","56","286","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","17,8","27","152","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","11","43","391","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","16,7","75","448","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","34,7","59","170","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","30,9","77","249","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","37","207","560","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","41","153","373","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","-88888888","0","0","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","28,3","69","244","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Mütter über 35 Jahre","gesamt","26,8","103","385","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Mütter über 35 Jahre","gesamt","31,1","263","846","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Mütter über 35 Jahre","gesamt","34,3","180","525","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","38,1","64","168","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","30","91","303","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","38,7","130","336","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","31,6","66","209","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","33,9","96","283","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","41,3","184","445","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","39,9","134","336","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","31,7","96","303","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","43,8","63","144","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","38,5","171","444","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","34,3","185","539","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","gesamt","23,2","107","461","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","25","25 Laim"
"Bevölkerung","Mütter über 35 Jahre","gesamt","15,2","102","669","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","37,4","188","503","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","26","67","258","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","41,1","156","380","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","31,4","80","255","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","25","25 Laim"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","13,3","37","279","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","11","23","209","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","18,2","29","159","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","21,2","59","278","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","29,9","152","508","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","13,1","27","206","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2005","Stadtbezirk","25","25 Laim"
"Bevölkerung","Mütter über 35 Jahre","gesamt","32,4","178","549","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","41,2","73","177","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","30,2","80","265","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","34,1","186","546","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","39,6","151","381","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","26,5","73","275","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","14,7","17","116","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","14,7","26","177","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","15,9","53","333","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2003","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","gesamt","22","108","491","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","36","98","272","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","39,4","179","454","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
